"uuid","url","redirect","username"
"6a37ef94-5d98-11dd-8f3d-05f89956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7ae6-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"f13d7fcb-d392-4506-b1c5-1747d4b4d28c","https://iiif.nypl.org/index.php?id=uuid:e3e3b400-fb3c-0133-7098-00505686a51c",0,"fedora_ingest_rails"
"ad564196-5e5f-11dd-aa98-e2e99956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7ae7-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"45a0ebf0-6099-11dd-8a9f-d7c69956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7ae8-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"6d56fdbe-5d98-11dd-ae90-0df89956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7ae9-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"ad55644c-5e5f-11dd-b366-e5e99956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7aec-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"ad703498-5e5f-11dd-bd06-e8e99956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7aed-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"66fe06de-468c-408f-9ae5-22fd83640635","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7aee-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"08d26b02-5d99-11dd-bf64-19288779b126","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7af1-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"b5bccd28-5e5f-11dd-894a-efe99956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7af3-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"3fe369b2-5e60-11dd-bbb4-90318779b126","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7af4-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"4047fe54-5e60-11dd-8ace-93318779b126","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7af7-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"71ee613c-5d98-11dd-968d-02f89956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7af8-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"76677bf4-5d98-11dd-94d5-5ef79956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7af9-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"795ef738-5d98-11dd-b98a-f6f79956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7afb-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"416adf9a-5e60-11dd-a200-96318779b126","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7afa-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"b757d6d2-5e5f-11dd-89c8-f2e99956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7afc-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"4ab34c18-5e60-11dd-a390-a3318779b126","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7afc-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"41932bc6-5e60-11dd-8759-99318779b126","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7afe-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"7906d40e-5d98-11dd-8550-05f89956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7afd-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"43d361b2-5e60-11dd-b58f-9c318779b126","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7aff-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"18ed1c2c-649b-11dd-9f40-f04d8779b126","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7b00-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"ba207acc-5e5f-11dd-9a47-f6e99956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7b01-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
